55834574848,FIELD_IDENTIFIER,2,,,isConfigured,isConfigured,25,14,,,2
55834579194,FIELD_IDENTIFIER,2,,,sonarReliabilityBlocker,sonarReliabilityBlocker,6,65,,,2
55834579195,FIELD_IDENTIFIER,2,,,sonar_reliability_blocker,sonar_reliability_blocker,41,65,,,2
55834579196,FIELD_IDENTIFIER,2,,,sonarMaintainabilityHigh,sonarMaintainabilityHigh,6,66,,,2
55834579197,FIELD_IDENTIFIER,2,,,sonar_maintainability_high,sonar_maintainability_high,42,66,,,2
55834579198,FIELD_IDENTIFIER,2,,,sonarMaintainabilityBlocker,sonarMaintainabilityBlocker,6,67,,,2
55834579199,FIELD_IDENTIFIER,2,,,sonar_maintainability_blocker,sonar_maintainability_blocker,45,67,,,2
55834579200,FIELD_IDENTIFIER,2,,,toApiResponse,toApiResponse,36,75,,,2
55834579201,FIELD_IDENTIFIER,2,,,map,map,22,75,,,2
55834579202,FIELD_IDENTIFIER,2,,,log,log,12,10,,,2
55834579203,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,6,11,,,2
55834579204,FIELD_IDENTIFIER,2,,,token,token,6,12,,,2
55834579205,FIELD_IDENTIFIER,2,,,substring,substring,30,12,,,2
55834579206,FIELD_IDENTIFIER,2,,,envUrl,envUrl,6,13,,,2
55834579207,FIELD_IDENTIFIER,2,,,env,env,22,13,,,2
55834579208,FIELD_IDENTIFIER,2,,,SONARQUBE_URL,SONARQUBE_URL,26,13,,,2
55834579209,FIELD_IDENTIFIER,2,,,envToken,envToken,6,14,,,2
55834579210,FIELD_IDENTIFIER,2,,,env,env,24,14,,,2
55834579211,FIELD_IDENTIFIER,2,,,SONARQUBE_TOKEN,SONARQUBE_TOKEN,28,14,,,2
55834579212,FIELD_IDENTIFIER,2,,,env,env,57,14,,,2
55834579213,FIELD_IDENTIFIER,2,,,SONARQUBE_TOKEN,SONARQUBE_TOKEN,61,14,,,2
55834579214,FIELD_IDENTIFIER,2,,,substring,substring,77,14,,,2
55834579215,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,9,16,,,2
55834579216,FIELD_IDENTIFIER,2,,,env,env,39,16,,,2
55834579217,FIELD_IDENTIFIER,2,,,SONARQUBE_URL,SONARQUBE_URL,43,16,,,2
55834579218,FIELD_IDENTIFIER,2,,,trim,trim,64,16,,,2
55834579219,FIELD_IDENTIFIER,2,,,replace,replace,71,16,,,2
55834579220,FIELD_IDENTIFIER,2,,,token,token,9,17,,,2
55834579221,FIELD_IDENTIFIER,2,,,env,env,35,17,,,2
55834579222,FIELD_IDENTIFIER,2,,,SONARQUBE_TOKEN,SONARQUBE_TOKEN,39,17,,,2
55834579223,FIELD_IDENTIFIER,2,,,trim,trim,62,17,,,2
55834579224,FIELD_IDENTIFIER,2,,,log,log,12,18,,,2
55834579225,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,6,19,,,2
55834579226,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,20,19,,,2
55834579227,FIELD_IDENTIFIER,2,,,token,token,6,20,,,2
55834579228,FIELD_IDENTIFIER,2,,,token,token,18,20,,,2
55834579229,FIELD_IDENTIFIER,2,,,token,token,34,20,,,2
55834579230,FIELD_IDENTIFIER,2,,,substring,substring,40,20,,,2
55834579231,FIELD_IDENTIFIER,2,,,initialized,initialized,13,25,,,2
55834579232,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,14,27,,,2
55834579233,FIELD_IDENTIFIER,2,,,test,test,41,27,,,2
55834579234,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,51,27,,,2
55834579235,FIELD_IDENTIFIER,2,,,token,token,14,30,,,2
55834579236,FIELD_IDENTIFIER,2,,,initialized,initialized,9,34,,,2
55834579237,FIELD_IDENTIFIER,2,,,log,log,12,35,,,2
55834579238,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,80,35,,,2
55834579239,FIELD_IDENTIFIER,2,,,Authorization,Authorization,6,40,,,2
55834579240,FIELD_IDENTIFIER,2,,,token,token,49,40,,,2
55834579241,FIELD_IDENTIFIER,2,,,toString,toString,62,40,,,2
55834579242,FIELD_IDENTIFIER,2,,,ensureInitialized,ensureInitialized,9,48,,,2
55834579243,FIELD_IDENTIFIER,2,,,push,push,6,51,,,2
55834579244,FIELD_IDENTIFIER,2,,,push,push,6,52,,,2
55834579245,FIELD_IDENTIFIER,2,,,push,push,6,53,,,2
55834579246,FIELD_IDENTIFIER,2,,,push,push,6,54,,,2
55834579247,FIELD_IDENTIFIER,2,,,push,push,6,55,,,2
55834579248,FIELD_IDENTIFIER,2,,,push,push,6,56,,,2
55834579249,FIELD_IDENTIFIER,2,,,push,push,6,57,,,2
55834579250,FIELD_IDENTIFIER,2,,,push,push,6,58,,,2
55834579251,FIELD_IDENTIFIER,2,,,push,push,6,59,,,2
55834579252,FIELD_IDENTIFIER,2,,,join,join,6,60,,,2
55834579253,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,24,62,,,2
55834579254,FIELD_IDENTIFIER,2,,,log,log,14,65,,,2
55834579255,FIELD_IDENTIFIER,2,,,log,log,14,66,,,2
55834579256,FIELD_IDENTIFIER,2,,,get,get,35,67,,,2
55834579257,FIELD_IDENTIFIER,2,,,headers,headers,46,67,,,2
55834579258,FIELD_IDENTIFIER,2,,,getAuthHeader,getAuthHeader,60,67,,,2
55834579259,FIELD_IDENTIFIER,2,,,log,log,14,68,,,2
55834579260,FIELD_IDENTIFIER,2,,,data,data,55,68,,,2
55834579261,FIELD_IDENTIFIER,2,,,component,component,60,68,,,2
55834579262,FIELD_IDENTIFIER,2,,,measures,measures,71,68,,,2
55834579263,FIELD_IDENTIFIER,2,,,length,length,81,68,,,2
55834579264,FIELD_IDENTIFIER,2,,,log,log,14,69,,,2
55834579265,FIELD_IDENTIFIER,2,,,data,data,67,69,,,2
55834579266,FIELD_IDENTIFIER,2,,,component,component,72,69,,,2
55834579267,FIELD_IDENTIFIER,2,,,measures,measures,83,69,,,2
55834579268,FIELD_IDENTIFIER,2,,,data,data,22,70,,,2
55834579269,FIELD_IDENTIFIER,2,,,error,error,14,72,,,2
55834579270,FIELD_IDENTIFIER,2,,,response,response,14,73,,,2
55834579271,FIELD_IDENTIFIER,2,,,error,error,16,74,,,2
55834579272,FIELD_IDENTIFIER,2,,,response,response,46,74,,,2
55834579273,FIELD_IDENTIFIER,2,,,status,status,55,74,,,2
55834579274,FIELD_IDENTIFIER,2,,,error,error,16,75,,,2
55834579275,FIELD_IDENTIFIER,2,,,response,response,44,75,,,2
55834579276,FIELD_IDENTIFIER,2,,,data,data,53,75,,,2
55834579277,FIELD_IDENTIFIER,2,,,error,error,16,77,,,2
55834579278,FIELD_IDENTIFIER,2,,,message,message,36,77,,,2
55834579279,FIELD_IDENTIFIER,2,,,ensureInitialized,ensureInitialized,9,87,,,2
55834579280,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,24,89,,,2
55834579281,FIELD_IDENTIFIER,2,,,get,get,35,92,,,2
55834579282,FIELD_IDENTIFIER,2,,,headers,headers,46,92,,,2
55834579283,FIELD_IDENTIFIER,2,,,getAuthHeader,getAuthHeader,60,92,,,2
55834579284,FIELD_IDENTIFIER,2,,,data,data,22,93,,,2
55834579285,FIELD_IDENTIFIER,2,,,total,total,27,93,,,2
55834579286,FIELD_IDENTIFIER,2,,,error,error,14,95,,,2
55834579287,FIELD_IDENTIFIER,2,,,response,response,14,96,,,2
55834579288,FIELD_IDENTIFIER,2,,,error,error,16,97,,,2
55834579289,FIELD_IDENTIFIER,2,,,response,response,46,97,,,2
55834579290,FIELD_IDENTIFIER,2,,,status,status,55,97,,,2
55834579291,FIELD_IDENTIFIER,2,,,error,error,16,98,,,2
55834579292,FIELD_IDENTIFIER,2,,,response,response,44,98,,,2
55834579293,FIELD_IDENTIFIER,2,,,data,data,53,98,,,2
55834579294,FIELD_IDENTIFIER,2,,,ensureInitialized,ensureInitialized,9,108,,,2
55834579295,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,24,110,,,2
55834579296,FIELD_IDENTIFIER,2,,,log,log,14,113,,,2
55834579297,FIELD_IDENTIFIER,2,,,get,get,35,114,,,2
55834579298,FIELD_IDENTIFIER,2,,,headers,headers,46,114,,,2
55834579299,FIELD_IDENTIFIER,2,,,getAuthHeader,getAuthHeader,60,114,,,2
55834579300,FIELD_IDENTIFIER,2,,,log,log,14,115,,,2
55834579301,FIELD_IDENTIFIER,2,,,data,data,65,115,,,2
55834579302,FIELD_IDENTIFIER,2,,,data,data,22,116,,,2
55834579303,FIELD_IDENTIFIER,2,,,error,error,14,118,,,2
55834579304,FIELD_IDENTIFIER,2,,,response,response,14,119,,,2
55834579305,FIELD_IDENTIFIER,2,,,error,error,16,120,,,2
55834579306,FIELD_IDENTIFIER,2,,,response,response,46,120,,,2
55834579307,FIELD_IDENTIFIER,2,,,status,status,55,120,,,2
55834579308,FIELD_IDENTIFIER,2,,,SonarQubeComponentMeasures,SonarQubeComponentMeasures,0,2,,,2
55834579309,FIELD_IDENTIFIER,2,,,SonarMaintainabilityApiService,SonarMaintainabilityApiService,0,4,,,2
55834579310,FIELD_IDENTIFIER,2,,,metric,metric,43,20,,,2
55834579311,FIELD_IDENTIFIER,2,,,find,find,31,20,,,2
55834579312,FIELD_IDENTIFIER,2,,,value,value,18,24,,,2
55834579313,FIELD_IDENTIFIER,2,,,value,value,34,25,,,2
55834579314,FIELD_IDENTIFIER,2,,,period,period,18,29,,,2
55834579315,FIELD_IDENTIFIER,2,,,value,value,26,29,,,2
55834579316,FIELD_IDENTIFIER,2,,,period,period,34,30,,,2
55834579317,FIELD_IDENTIFIER,2,,,value,value,41,30,,,2
55834579318,FIELD_IDENTIFIER,2,,,measures,measures,31,16,,,2
55834579319,FIELD_IDENTIFIER,2,,,getRatingLetter,getRatingLetter,40,38,,,2
55834579320,FIELD_IDENTIFIER,2,,,maintainability_high,maintainability_high,6,41,,,2
55834579321,FIELD_IDENTIFIER,2,,,maintainability_blocker,maintainability_blocker,6,42,,,2
55834579322,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,6,43,,,2
55834579323,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,6,44,,,2
55834579324,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,6,45,,,2
55834579325,FIELD_IDENTIFIER,2,,,code_smells_new,code_smells_new,6,46,,,2
55834579326,FIELD_IDENTIFIER,2,,,cyclomatic_complexity,cyclomatic_complexity,6,47,,,2
55834579327,FIELD_IDENTIFIER,2,,,cognitive_complexity,cognitive_complexity,6,48,,,2
55834579328,FIELD_IDENTIFIER,2,,,duplicated_code_percentage,duplicated_code_percentage,6,49,,,2
55834579329,FIELD_IDENTIFIER,2,,,duplicated_lines_new,duplicated_lines_new,6,50,,,2
55834579330,FIELD_IDENTIFIER,2,,,log,log,12,53,,,2
55834579331,FIELD_IDENTIFIER,2,,,SonarQubeComponentMeasures,SonarQubeComponentMeasures,0,1,,,2
55834579332,FIELD_IDENTIFIER,2,,,SonarQubeMaintainabilityCalculationResult,SonarQubeMaintainabilityCalculationResult,0,1,,,2
55834579333,FIELD_IDENTIFIER,2,,,SonarMaintainabilityCalculationService,SonarMaintainabilityCalculationService,0,6,,,2
55834579334,FIELD_IDENTIFIER,2,,,getRatingValue,getRatingValue,29,21,,,2
55834579335,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,52,21,,,2
55834579336,FIELD_IDENTIFIER,2,,,push,push,6,42,,,2
55834579337,FIELD_IDENTIFIER,2,,,push,push,6,43,,,2
55834579338,FIELD_IDENTIFIER,2,,,maintainability_high,maintainability_high,14,43,,,2
55834579339,FIELD_IDENTIFIER,2,,,push,push,6,44,,,2
55834579340,FIELD_IDENTIFIER,2,,,maintainability_blocker,maintainability_blocker,14,44,,,2
55834579341,FIELD_IDENTIFIER,2,,,push,push,6,45,,,2
55834579342,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,14,45,,,2
55834579343,FIELD_IDENTIFIER,2,,,push,push,6,46,,,2
55834579344,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,14,46,,,2
55834579345,FIELD_IDENTIFIER,2,,,push,push,6,47,,,2
55834579346,FIELD_IDENTIFIER,2,,,push,push,6,48,,,2
55834579347,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,14,48,,,2
55834579348,FIELD_IDENTIFIER,2,,,push,push,6,49,,,2
55834579349,FIELD_IDENTIFIER,2,,,code_smells_new,code_smells_new,14,49,,,2
55834579350,FIELD_IDENTIFIER,2,,,push,push,6,50,,,2
55834579351,FIELD_IDENTIFIER,2,,,cyclomatic_complexity,cyclomatic_complexity,14,50,,,2
55834579352,FIELD_IDENTIFIER,2,,,push,push,6,51,,,2
55834579353,FIELD_IDENTIFIER,2,,,cognitive_complexity,cognitive_complexity,14,51,,,2
55834579354,FIELD_IDENTIFIER,2,,,push,push,6,52,,,2
55834579355,FIELD_IDENTIFIER,2,,,duplicated_code_percentage,duplicated_code_percentage,14,52,,,2
55834579356,FIELD_IDENTIFIER,2,,,push,push,6,53,,,2
55834579357,FIELD_IDENTIFIER,2,,,duplicated_lines_new,duplicated_lines_new,14,53,,,2
55834579358,FIELD_IDENTIFIER,2,,,query,query,17,57,,,2
55834579359,FIELD_IDENTIFIER,2,,,log,log,14,58,,,2
55834579360,FIELD_IDENTIFIER,2,,,error,error,14,60,,,2
55834579361,FIELD_IDENTIFIER,2,,,message,message,96,60,,,2
55834579362,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,6,76,,,2
55834579363,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,38,76,,,2
55834579364,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,6,77,,,2
55834579365,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,36,77,,,2
55834579366,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,6,78,,,2
55834579367,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,33,78,,,2
55834579368,FIELD_IDENTIFIER,2,,,duplicated_code_percentage,duplicated_code_percentage,6,79,,,2
55834579369,FIELD_IDENTIFIER,2,,,duplicated_code_percentage,duplicated_code_percentage,42,79,,,2
55834579370,FIELD_IDENTIFIER,2,,,push,push,6,98,,,2
55834579371,FIELD_IDENTIFIER,2,,,push,push,6,99,,,2
55834579372,FIELD_IDENTIFIER,2,,,maintainability_high,maintainability_high,14,99,,,2
55834579373,FIELD_IDENTIFIER,2,,,push,push,6,100,,,2
55834579374,FIELD_IDENTIFIER,2,,,maintainability_blocker,maintainability_blocker,14,100,,,2
55834579375,FIELD_IDENTIFIER,2,,,push,push,6,101,,,2
55834579376,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,14,101,,,2
55834579377,FIELD_IDENTIFIER,2,,,push,push,6,102,,,2
55834579378,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,14,102,,,2
55834579379,FIELD_IDENTIFIER,2,,,push,push,6,103,,,2
55834579380,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,14,103,,,2
55834579381,FIELD_IDENTIFIER,2,,,push,push,6,104,,,2
55834579382,FIELD_IDENTIFIER,2,,,duplicated_code_percentage,duplicated_code_percentage,14,104,,,2
55834579383,FIELD_IDENTIFIER,2,,,push,push,6,105,,,2
55834579384,FIELD_IDENTIFIER,2,,,query,query,17,109,,,2
55834579385,FIELD_IDENTIFIER,2,,,log,log,14,110,,,2
55834579386,FIELD_IDENTIFIER,2,,,error,error,14,112,,,2
55834579387,FIELD_IDENTIFIER,2,,,message,message,108,112,,,2
55834579388,FIELD_IDENTIFIER,2,,,query,query,32,131,,,2
55834579389,FIELD_IDENTIFIER,2,,,push,push,46,131,,,2
55834579390,FIELD_IDENTIFIER,2,,,rows,rows,20,132,,,2
55834579391,FIELD_IDENTIFIER,2,,,length,length,25,132,,,2
55834579392,FIELD_IDENTIFIER,2,,,rows,rows,45,132,,,2
55834579393,FIELD_IDENTIFIER,2,,,error,error,14,134,,,2
55834579394,FIELD_IDENTIFIER,2,,,message,message,95,134,,,2
55834579395,FIELD_IDENTIFIER,2,,,query,query,32,153,,,2
55834579396,FIELD_IDENTIFIER,2,,,push,push,46,153,,,2
55834579397,FIELD_IDENTIFIER,2,,,rows,rows,20,154,,,2
55834579398,FIELD_IDENTIFIER,2,,,error,error,14,156,,,2
55834579399,FIELD_IDENTIFIER,2,,,message,message,103,156,,,2
55834579400,FIELD_IDENTIFIER,2,,,query,query,32,174,,,2
55834579401,FIELD_IDENTIFIER,2,,,push,push,46,174,,,2
55834579402,FIELD_IDENTIFIER,2,,,rows,rows,20,175,,,2
55834579403,FIELD_IDENTIFIER,2,,,error,error,14,177,,,2
55834579404,FIELD_IDENTIFIER,2,,,message,message,99,177,,,2
55834579405,FIELD_IDENTIFIER,2,,,query,query,17,189,,,2
55834579406,FIELD_IDENTIFIER,2,,,push,push,95,189,,,2
55834579407,FIELD_IDENTIFIER,2,,,query,query,17,190,,,2
55834579408,FIELD_IDENTIFIER,2,,,push,push,95,190,,,2
55834579409,FIELD_IDENTIFIER,2,,,log,log,14,191,,,2
55834579410,FIELD_IDENTIFIER,2,,,error,error,14,193,,,2
55834579411,FIELD_IDENTIFIER,2,,,message,message,98,193,,,2
55834579412,FIELD_IDENTIFIER,2,,,A,A,6,203,,,2
55834579413,FIELD_IDENTIFIER,2,,,B,B,6,204,,,2
55834579414,FIELD_IDENTIFIER,2,,,C,C,6,205,,,2
55834579415,FIELD_IDENTIFIER,2,,,D,D,6,206,,,2
55834579416,FIELD_IDENTIFIER,2,,,E,E,6,207,,,2
55834579417,FIELD_IDENTIFIER,2,,,getPool,getPool,0,1,,,2
55834579418,FIELD_IDENTIFIER,2,,,SonarQubeMaintainabilityMetrics,SonarQubeMaintainabilityMetrics,0,2,,,2
55834579419,FIELD_IDENTIFIER,2,,,SonarQubeMaintainabilityHistory,SonarQubeMaintainabilityHistory,0,2,,,2
55834579420,FIELD_IDENTIFIER,2,,,SonarQubeMaintainabilityCalculationResult,SonarQubeMaintainabilityCalculationResult,0,2,,,2
55834579421,FIELD_IDENTIFIER,2,,,calculateMaintainabilityHealthScore,calculateMaintainabilityHealthScore,0,7,,,2
55834579422,FIELD_IDENTIFIER,2,,,SonarMaintainabilityDbService,SonarMaintainabilityDbService,0,9,,,2
55834579423,FIELD_IDENTIFIER,2,,,apiService,apiService,9,12,,,2
55834579424,FIELD_IDENTIFIER,2,,,calculationService,calculationService,9,13,,,2
55834579425,FIELD_IDENTIFIER,2,,,dbService,dbService,9,14,,,2
55834579426,FIELD_IDENTIFIER,2,,,log,log,12,21,,,2
55834579427,FIELD_IDENTIFIER,2,,,log,log,14,30,,,2
55834579428,FIELD_IDENTIFIER,2,,,apiService,apiService,39,33,,,2
55834579429,FIELD_IDENTIFIER,2,,,getNewCodePeriod,getNewCodePeriod,50,33,,,2
55834579430,FIELD_IDENTIFIER,2,,,fetchSonarQubeData,fetchSonarQubeData,35,36,,,2
55834579431,FIELD_IDENTIFIER,2,,,calculationService,calculationService,27,39,,,2
55834579432,FIELD_IDENTIFIER,2,,,calculateMetrics,calculateMetrics,46,39,,,2
55834579433,FIELD_IDENTIFIER,2,,,measures,measures,18,40,,,2
55834579434,FIELD_IDENTIFIER,2,,,highCount,highCount,18,41,,,2
55834579435,FIELD_IDENTIFIER,2,,,blockerCount,blockerCount,18,42,,,2
55834579436,FIELD_IDENTIFIER,2,,,log,log,14,45,,,2
55834579437,FIELD_IDENTIFIER,2,,,maintainability_high,maintainability_high,8,46,,,2
55834579438,FIELD_IDENTIFIER,2,,,maintainability_high,maintainability_high,38,46,,,2
55834579439,FIELD_IDENTIFIER,2,,,maintainability_blocker,maintainability_blocker,8,47,,,2
55834579440,FIELD_IDENTIFIER,2,,,maintainability_blocker,maintainability_blocker,41,47,,,2
55834579441,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,8,48,,,2
55834579442,FIELD_IDENTIFIER,2,,,technical_debt_ratio,technical_debt_ratio,38,48,,,2
55834579443,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,8,49,,,2
55834579444,FIELD_IDENTIFIER,2,,,maintainability_rating,maintainability_rating,40,49,,,2
55834579445,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,8,50,,,2
55834579446,FIELD_IDENTIFIER,2,,,code_smells_total,code_smells_total,35,50,,,2
55834579447,FIELD_IDENTIFIER,2,,,code_smells_new,code_smells_new,8,51,,,2
55834579448,FIELD_IDENTIFIER,2,,,code_smells_new,code_smells_new,33,51,,,2
55834579449,FIELD_IDENTIFIER,2,,,dbService,dbService,17,55,,,2
55834579450,FIELD_IDENTIFIER,2,,,saveMetrics,saveMetrics,27,55,,,2
55834579451,FIELD_IDENTIFIER,2,,,dbService,dbService,17,58,,,2
55834579452,FIELD_IDENTIFIER,2,,,saveHistoricalSnapshot,saveHistoricalSnapshot,27,58,,,2
55834579453,FIELD_IDENTIFIER,2,,,log,log,14,60,,,2
55834579454,FIELD_IDENTIFIER,2,,,error,error,14,62,,,2
55834579455,FIELD_IDENTIFIER,2,,,message,message,96,62,,,2
55834579456,FIELD_IDENTIFIER,2,,,apiService,apiService,40,72,,,2
55834579457,FIELD_IDENTIFIER,2,,,getMaintainabilityMetrics,getMaintainabilityMetrics,51,72,,,2
55834579458,FIELD_IDENTIFIER,2,,,apiService,apiService,33,75,,,2
55834579459,FIELD_IDENTIFIER,2,,,getIssueCount,getIssueCount,44,75,,,2
55834579460,FIELD_IDENTIFIER,2,,,apiService,apiService,36,76,,,2
55834579461,FIELD_IDENTIFIER,2,,,getIssueCount,getIssueCount,47,76,,,2
55834579462,FIELD_IDENTIFIER,2,,,log,log,12,78,,,2
55834579463,FIELD_IDENTIFIER,2,,,hasComponent,hasComponent,6,79,,,2
55834579464,FIELD_IDENTIFIER,2,,,component,component,39,79,,,2
55834579465,FIELD_IDENTIFIER,2,,,hasMeasures,hasMeasures,6,80,,,2
55834579466,FIELD_IDENTIFIER,2,,,component,component,38,80,,,2
55834579467,FIELD_IDENTIFIER,2,,,measures,measures,49,80,,,2
55834579468,FIELD_IDENTIFIER,2,,,measuresCount,measuresCount,6,81,,,2
55834579469,FIELD_IDENTIFIER,2,,,component,component,38,81,,,2
55834579470,FIELD_IDENTIFIER,2,,,measures,measures,49,81,,,2
55834579471,FIELD_IDENTIFIER,2,,,length,length,59,81,,,2
55834579472,FIELD_IDENTIFIER,2,,,measures,measures,6,85,,,2
55834579473,FIELD_IDENTIFIER,2,,,component,component,33,85,,,2
55834579474,FIELD_IDENTIFIER,2,,,highCount,highCount,6,86,,,2
55834579475,FIELD_IDENTIFIER,2,,,blockerCount,blockerCount,6,87,,,2
55834579476,FIELD_IDENTIFIER,2,,,SonarMaintainabilityApiService,SonarMaintainabilityApiService,0,1,,,2
55834579477,FIELD_IDENTIFIER,2,,,SonarMaintainabilityCalculationService,SonarMaintainabilityCalculationService,0,2,,,2
55834579478,FIELD_IDENTIFIER,2,,,SonarMaintainabilityDbService,SonarMaintainabilityDbService,0,3,,,2
55834579479,FIELD_IDENTIFIER,2,,,getSonarProjectKey,getSonarProjectKey,0,4,,,2
55834579480,FIELD_IDENTIFIER,2,,,SonarMaintainabilitySyncService,SonarMaintainabilitySyncService,0,6,,,2
55834579481,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,9,10,,,2
55834579482,FIELD_IDENTIFIER,2,,,env,env,39,10,,,2
55834579483,FIELD_IDENTIFIER,2,,,SONARQUBE_URL,SONARQUBE_URL,43,10,,,2
55834579484,FIELD_IDENTIFIER,2,,,trim,trim,64,10,,,2
55834579485,FIELD_IDENTIFIER,2,,,replace,replace,71,10,,,2
55834579486,FIELD_IDENTIFIER,2,,,token,token,9,11,,,2
55834579487,FIELD_IDENTIFIER,2,,,env,env,35,11,,,2
55834579488,FIELD_IDENTIFIER,2,,,SONARQUBE_TOKEN,SONARQUBE_TOKEN,39,11,,,2
55834579489,FIELD_IDENTIFIER,2,,,trim,trim,62,11,,,2
55834579490,FIELD_IDENTIFIER,2,,,initialized,initialized,13,15,,,2
55834579491,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,14,17,,,2
55834579492,FIELD_IDENTIFIER,2,,,test,test,41,17,,,2
55834579493,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,51,17,,,2
55834579494,FIELD_IDENTIFIER,2,,,token,token,14,20,,,2
55834579495,FIELD_IDENTIFIER,2,,,initialized,initialized,9,24,,,2
55834579496,FIELD_IDENTIFIER,2,,,log,log,12,25,,,2
55834579497,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,76,25,,,2
55834579498,FIELD_IDENTIFIER,2,,,Authorization,Authorization,6,30,,,2
55834579499,FIELD_IDENTIFIER,2,,,token,token,49,30,,,2
55834579500,FIELD_IDENTIFIER,2,,,toString,toString,62,30,,,2
55834579501,FIELD_IDENTIFIER,2,,,ensureInitialized,ensureInitialized,9,38,,,2
55834579502,FIELD_IDENTIFIER,2,,,push,push,6,41,,,2
55834579503,FIELD_IDENTIFIER,2,,,push,push,6,42,,,2
55834579504,FIELD_IDENTIFIER,2,,,push,push,6,43,,,2
55834579505,FIELD_IDENTIFIER,2,,,push,push,6,44,,,2
55834579506,FIELD_IDENTIFIER,2,,,join,join,6,45,,,2
55834579507,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,24,47,,,2
55834579508,FIELD_IDENTIFIER,2,,,log,log,14,50,,,2
55834579509,FIELD_IDENTIFIER,2,,,get,get,35,51,,,2
55834579510,FIELD_IDENTIFIER,2,,,headers,headers,46,51,,,2
55834579511,FIELD_IDENTIFIER,2,,,getAuthHeader,getAuthHeader,60,51,,,2
55834579512,FIELD_IDENTIFIER,2,,,log,log,14,52,,,2
55834579513,FIELD_IDENTIFIER,2,,,data,data,55,52,,,2
55834579514,FIELD_IDENTIFIER,2,,,component,component,60,52,,,2
55834579515,FIELD_IDENTIFIER,2,,,measures,measures,71,52,,,2
55834579516,FIELD_IDENTIFIER,2,,,length,length,81,52,,,2
55834579517,FIELD_IDENTIFIER,2,,,data,data,22,53,,,2
55834579518,FIELD_IDENTIFIER,2,,,error,error,14,55,,,2
55834579519,FIELD_IDENTIFIER,2,,,response,response,14,56,,,2
55834579520,FIELD_IDENTIFIER,2,,,error,error,16,57,,,2
55834579521,FIELD_IDENTIFIER,2,,,response,response,46,57,,,2
55834579522,FIELD_IDENTIFIER,2,,,status,status,55,57,,,2
55834579523,FIELD_IDENTIFIER,2,,,error,error,16,58,,,2
55834579524,FIELD_IDENTIFIER,2,,,response,response,44,58,,,2
55834579525,FIELD_IDENTIFIER,2,,,data,data,53,58,,,2
55834579526,FIELD_IDENTIFIER,2,,,ensureInitialized,ensureInitialized,9,68,,,2
55834579527,FIELD_IDENTIFIER,2,,,baseUrl,baseUrl,24,70,,,2
55834579528,FIELD_IDENTIFIER,2,,,get,get,35,73,,,2
55834579529,FIELD_IDENTIFIER,2,,,headers,headers,46,73,,,2
55834579530,FIELD_IDENTIFIER,2,,,getAuthHeader,getAuthHeader,60,73,,,2
55834579531,FIELD_IDENTIFIER,2,,,data,data,22,74,,,2
55834579532,FIELD_IDENTIFIER,2,,,total,total,27,74,,,2
55834579533,FIELD_IDENTIFIER,2,,,error,error,14,76,,,2
55834579534,FIELD_IDENTIFIER,2,,,response,response,14,77,,,2
55834579535,FIELD_IDENTIFIER,2,,,error,error,16,78,,,2
55834579536,FIELD_IDENTIFIER,2,,,response,response,46,78,,,2
55834579537,FIELD_IDENTIFIER,2,,,status,status,55,78,,,2
